process,n,rep,lags,model_df,degrees_of_freedom,statistic,p_value,alpha,rejected
ar1_phi_0.9,100,106,20,0,20,343.71762407642393,8.763236907607895e-61,0.05,1
ar1_phi_0.9,100,107,20,0,20,332.6925900899857,1.6221013236426793e-58,0.05,1
ar1_phi_0.9,100,108,20,0,20,270.8763706379648,6.846570113774464e-46,0.05,1
ar1_phi_0.9,100,109,20,0,20,774.0777844360873,4.480889052423833e-151,0.05,1
ar1_phi_0.9,100,110,20,0,20,124.31244900744893,4.5091985003058645e-17,0.05,1
ar1_phi_0.9,100,111,20,0,20,97.12898228091673,4.097127028313092e-12,0.05,1
ar1_phi_0.9,100,112,20,0,20,252.6164328287867,3.3883188997187585e-42,0.05,1
ar1_phi_0.9,100,113,20,0,20,314.84812756943256,7.427911320576608e-55,0.05,1
ar1_phi_0.9,100,114,20,0,20,224.03843602069338,1.8644692323782147e-36,0.05,1
ar1_phi_0.9,100,115,20,0,20,203.3608185339756,2.431850045228342e-32,0.05,1
ar1_phi_0.9,100,116,20,0,20,229.822035516978,1.2982257354922413e-37,0.05,1
ar1_phi_0.9,100,117,20,0,20,766.8498541986156,1.528684487041603e-149,0.05,1
ar1_phi_0.9,100,118,20,0,20,261.6537266364997,5.056146068535831e-44,0.05,1
ar1_phi_0.9,100,119,20,0,20,323.25247801403634,1.4066214140539419e-56,0.05,1
ar1_phi_0.9,100,120,20,0,20,192.55103840805594,3.327178531242566e-30,0.05,1
ar1_phi_0.9,100,121,20,0,20,168.25336841125997,1.893884285049406e-25,0.05,1
ar1_phi_0.9,100,122,20,0,20,471.6369021105673,2.4866181846674815e-87,0.05,1
ar1_phi_0.9,100,123,20,0,20,226.3003522094745,6.580808915057931e-37,0.05,1
ar1_phi_0.9,100,124,20,0,20,410.11585893091365,1.625512787379349e-74,0.05,1
ar1_phi_0.9,100,125,20,0,20,304.9783669153348,7.769806714498861e-53,0.05,1
ar1_phi_0.9,100,126,20,0,20,446.4035912273227,4.5813993663412e-82,0.05,1
ar1_phi_0.9,100,127,20,0,20,365.1932362778523,3.2718334843570173e-65,0.05,1
ar1_phi_0.9,100,128,20,0,20,352.4639417924774,1.383738848387996e-62,0.05,1
ar1_phi_0.9,100,129,20,0,20,554.3443762537787,1.1612185424484583e-104,0.05,1
ar1_phi_0.9,100,130,20,0,20,295.2961185823786,7.373317840845619e-51,0.05,1
ar1_phi_0.9,100,131,20,0,20,120.63618629562644,2.1737467777678796e-16,0.05,1
ar1_phi_0.9,100,132,20,0,20,236.51236635215196,5.911540707921949e-39,0.05,1
ar1_phi_0.9,100,133,20,0,20,292.00095787539396,3.4645775860763907e-50,0.05,1
ar1_phi_0.9,100,134,20,0,20,205.38668664544608,9.646368321701991e-33,0.05,1
ar1_phi_0.9,100,135,20,0,20,129.78481396659905,4.277676485504812e-18,0.05,1
ar1_phi_0.9,100,136,20,0,20,461.59615699850247,3.105921238610466e-85,0.05,1
ar1_phi_0.9,100,137,20,0,20,282.8149902931832,2.572376102160877e-48,0.05,1
ar1_phi_0.9,100,138,20,0,20,260.870941073725,7.28086514922788e-44,0.05,1
ar1_phi_0.9,100,139,20,0,20,446.0374079602047,5.461615308877397e-82,0.05,1
ar1_phi_0.9,100,140,20,0,20,396.311001006854,1.1899558500428886e-71,0.05,1
ar1_phi_0.9,100,141,20,0,20,229.3397250809804,1.6216131515928817e-37,0.05,1
ar1_phi_0.9,100,142,20,0,20,230.24514930206894,1.0680587878128978e-37,0.05,1
ar1_phi_0.9,100,143,20,0,20,441.6939772147152,4.389496961528475e-81,0.05,1
ar1_phi_0.9,100,144,20,0,20,90.17101174075474,6.91960685375996e-11,0.05,1
ar1_phi_0.9,100,145,20,0,20,293.87891871364843,1.4346110560341864e-50,0.05,1
ar1_phi_0.9,100,146,20,0,20,350.5060531249208,3.5039723556119124e-62,0.05,1
ar1_phi_0.9,100,147,20,0,20,291.3538002114693,4.694279062192891e-50,0.05,1
ar1_phi_0.9,100,148,20,0,20,165.02834050795926,7.998358149707017e-25,0.05,1
ar1_phi_0.9,100,149,20,0,20,229.96842848354044,1.213465167728983e-37,0.05,1
ar1_phi_0.9,100,150,20,0,20,295.18656693607693,7.762681417159551e-51,0.05,1
ar1_phi_0.9,100,151,20,0,20,342.288553891514,1.7250326419843798e-60,0.05,1
ar1_phi_0.9,100,152,20,0,20,207.4089449780986,3.8294405368874335e-33,0.05,1
ar1_phi_0.9,100,153,20,0,20,493.20860430991604,7.681267411471827e-92,0.05,1
ar1_phi_0.9,100,154,20,0,20,357.47969667515594,1.2788016533122178e-63,0.05,1
ar1_phi_0.9,100,155,20,0,20,395.1171038954711,2.1040274024581206e-71,0.05,1
ar1_phi_0.9,100,156,20,0,20,248.92963452551282,1.877510022071099e-41,0.05,1
ar1_phi_0.9,100,157,20,0,20,73.97302002022646,4.037626051822606e-08,0.05,1
ar1_phi_0.9,100,158,20,0,20,140.68940522584757,3.7450433578811713e-20,0.05,1
ar1_phi_0.9,100,159,20,0,20,187.99711021455673,2.620934994745911e-29,0.05,1
ar1_phi_0.9,100,160,20,0,20,697.3645620916942,7.991689310222224e-135,0.05,1
ar1_phi_0.9,100,161,20,0,20,226.3111234775868,6.548240412188697e-37,0.05,1
ar1_phi_0.9,100,162,20,0,20,160.30610066411026,6.553426114580185e-24,0.05,1
ar1_phi_0.9,100,163,20,0,20,330.79693102235996,3.976680540912566e-58,0.05,1
ar1_phi_0.9,100,164,20,0,20,270.1048998073743,9.816004118899386e-46,0.05,1
ar1_phi_0.9,100,165,20,0,20,289.41407720959893,1.166417059215512e-49,0.05,1
ar1_phi_0.9,100,166,20,0,20,175.262739331979,8.180922006631792e-27,0.05,1
ar1_phi_0.9,100,167,20,0,20,305.7679972035554,5.35774204433476e-53,0.05,1
ar1_phi_0.9,100,168,20,0,20,377.8816469212951,7.80349129208448e-68,0.05,1
ar1_phi_0.9,100,169,20,0,20,208.32848016411685,2.5152038710443173e-33,0.05,1
ar1_phi_0.9,100,170,20,0,20,438.8971808342576,1.6788799339440358e-80,0.05,1
ar1_phi_0.9,100,171,20,0,20,146.37305359725872,3.1023005882942132e-21,0.05,1
ar1_phi_0.9,100,172,20,0,20,158.43265371398854,1.5064835140234983e-23,0.05,1
ar1_phi_0.9,100,173,20,0,20,503.8738351788385,4.4955497087169545e-94,0.05,1
ar1_phi_0.9,100,174,20,0,20,376.9650108417595,1.2075172455328826e-67,0.05,1
ar1_phi_0.9,100,175,20,0,20,324.6490501049961,7.2720566377077e-57,0.05,1
ar1_phi_0.9,100,176,20,0,20,413.9626837323035,2.5820900513171437e-75,0.05,1
ar1_phi_0.9,100,177,20,0,20,300.4615855465049,6.505786612439191e-52,0.05,1
ar1_phi_0.9,100,178,20,0,20,197.8118289869198,3.0472391070043347e-31,0.05,1
ar1_phi_0.9,100,179,20,0,20,438.3259330296172,2.2079938763011116e-80,0.05,1
ar1_phi_0.9,100,180,20,0,20,206.24422865079114,6.520292572672177e-33,0.05,1
ar1_phi_0.9,100,181,20,0,20,491.48951171905316,1.758484857703549e-91,0.05,1
ar1_phi_0.9,100,182,20,0,20,228.9322341777983,1.956799134603765e-37,0.05,1
ar1_phi_0.9,100,183,20,0,20,353.9330260747041,6.889826530944052e-63,0.05,1
ar1_phi_0.9,100,184,20,0,20,431.89443131235384,4.8203544682351116e-79,0.05,1
ar1_phi_0.9,100,185,20,0,20,316.29779578895983,3.748967837039952e-55,0.05,1
ar1_phi_0.9,100,186,20,0,20,154.01225545574985,1.0685326260688424e-22,0.05,1
ar1_phi_0.9,100,187,20,0,20,348.81651883195633,7.810242889927628e-62,0.05,1
ar1_phi_0.9,100,188,20,0,20,336.17671320564943,3.1187225347221e-59,0.05,1
ar1_phi_0.9,100,189,20,0,20,353.97827366818905,6.743410816976143e-63,0.05,1
ar1_phi_0.9,100,190,20,0,20,241.5703514640123,5.693075937415107e-40,0.05,1
ar1_phi_0.9,100,191,20,0,20,173.08362527573541,2.1761934882449125e-26,0.05,1
ar1_phi_0.9,100,192,20,0,20,123.11575974732845,7.530678537714142e-17,0.05,1
ar1_phi_0.9,100,193,20,0,20,216.26918568048714,6.622350704371415e-35,0.05,1
ar1_phi_0.9,100,194,20,0,20,361.68784211417966,1.7317858678281336e-64,0.05,1
ar1_phi_0.9,100,195,20,0,20,414.22592699554536,2.276570911117728e-75,0.05,1
ar1_phi_0.9,100,196,20,0,20,417.89149434103314,3.940745519673574e-76,0.05,1
ar1_phi_0.9,100,197,20,0,20,390.90939981406717,1.56716963176193e-70,0.05,1
ar1_phi_0.9,100,198,20,0,20,240.83364916364835,8.007309689840818e-40,0.05,1
ar1_phi_0.9,100,199,20,0,20,382.95714168906085,6.9506290109039e-69,0.05,1
ar1_phi_0.9,300,0,20,0,20,1120.1967485470682,8.590231461868804e-225,0.05,1
ar1_phi_0.9,300,1,20,0,20,852.5239384713784,9.848058259087365e-168,0.05,1
ar1_phi_0.9,300,2,20,0,20,836.1231614260877,3.012936761304385e-164,0.05,1
ar1_phi_0.9,300,3,20,0,20,642.3331838553441,3.405929732216501e-123,0.05,1
ar1_phi_0.9,300,4,20,0,20,1237.6694166881048,6.520215470342227e-250,0.05,1
ar1_phi_0.9,300,5,20,0,20,977.2291821433574,2.7949323365342534e-194,0.05,1
ar1_phi_0.9,300,6,20,0,20,1123.9879810246532,1.3302448753173313e-225,0.05,1
ar1_phi_0.9,300,7,20,0,20,691.3105206312149,1.5250244074056585e-133,0.05,1
ar1_phi_0.9,300,8,20,0,20,1551.2865877337176,3.932375e-317,0.05,1
ar1_phi_0.9,300,9,20,0,20,1332.8169914223392,2.7686337485178896e-270,0.05,1
ar1_phi_0.9,300,10,20,0,20,1599.3394350899027,0.0,0.05,1
ar1_phi_0.9,300,11,20,0,20,1545.0970552986946,8.37700486e-316,0.05,1
ar1_phi_0.9,300,12,20,0,20,1442.5935068827996,8.194232085389387e-294,0.05,1
ar1_phi_0.9,300,13,20,0,20,708.1956903163742,4.080888480669201e-137,0.05,1
ar1_phi_0.9,300,14,20,0,20,758.1655159408599,1.0609626110929518e-147,0.05,1
ar1_phi_0.9,300,15,20,0,20,1409.2106497710536,1.1779333197968155e-286,0.05,1
ar1_phi_0.9,300,16,20,0,20,923.1178707246454,9.425746444338825e-183,0.05,1
ar1_phi_0.9,300,17,20,0,20,1544.9438600697874,9.03582134e-316,0.05,1
ar1_phi_0.9,300,18,20,0,20,934.5284963312657,3.503026500266299e-185,0.05,1
ar1_phi_0.9,300,19,20,0,20,873.301536192446,3.76226707468552e-172,0.05,1
ar1_phi_0.9,300,20,20,0,20,2153.8667372331565,0.0,0.05,1
ar1_phi_0.9,300,21,20,0,20,760.3528225352144,3.647224435804157e-148,0.05,1
ar1_phi_0.9,300,22,20,0,20,765.3246342534375,3.219245019520964e-149,0.05,1
ar1_phi_0.9,300,23,20,0,20,1105.6853704688083,1.0820283229877064e-221,0.05,1
ar1_phi_0.9,300,24,20,0,20,1065.3498160724243,4.4464170180856197e-213,0.05,1
ar1_phi_0.9,300,25,20,0,20,1068.4434183685557,9.717512263017795e-214,0.05,1
ar1_phi_0.9,300,26,20,0,20,1005.2228156161494,3.004680277598636e-200,0.05,1
ar1_phi_0.9,300,27,20,0,20,891.4136215742662,5.278503774256398e-176,0.05,1
ar1_phi_0.9,300,28,20,0,20,768.8977092649269,5.623778131321815e-150,0.05,1
ar1_phi_0.9,300,29,20,0,20,758.8938352059112,7.435162395566273e-148,0.05,1
ar1_phi_0.9,300,30,20,0,20,911.5844019946182,2.6899425355374586e-180,0.05,1
ar1_phi_0.9,300,31,20,0,20,1102.4693884844783,5.262788498113948e-221,0.05,1
ar1_phi_0.9,300,32,20,0,20,1419.8206270144408,6.258491074567546e-289,0.05,1
ar1_phi_0.9,300,33,20,0,20,1138.4112825126008,1.1007785801178863e-228,0.05,1
ar1_phi_0.9,300,34,20,0,20,983.0615168291731,1.5962693728920975e-195,0.05,1
ar1_phi_0.9,300,35,20,0,20,618.7774637321753,3.174945098918229e-118,0.05,1
ar1_phi_0.9,300,36,20,0,20,989.1149954205895,8.176274384973486e-197,0.05,1
ar1_phi_0.9,300,37,20,0,20,1834.9127616332219,0.0,0.05,1
ar1_phi_0.9,300,38,20,0,20,2370.270674326316,0.0,0.05,1
ar1_phi_0.9,300,39,20,0,20,1167.0405215627472,8.353142354861925e-235,0.05,1
ar1_phi_0.9,300,40,20,0,20,1283.0067490849035,1.2875916389423706e-259,0.05,1
ar1_phi_0.9,300,41,20,0,20,2293.686586249665,0.0,0.05,1
ar1_phi_0.9,300,42,20,0,20,1012.0908683057335,1.0303400574027996e-201,0.05,1
ar1_phi_0.9,300,43,20,0,20,1836.9733820522051,0.0,0.05,1
ar1_phi_0.9,300,44,20,0,20,1346.8507112244308,2.727474314809978e-273,0.05,1
ar1_phi_0.9,300,45,20,0,20,1118.2700947120609,2.2164413003846123e-224,0.05,1
ar1_phi_0.9,300,46,20,0,20,788.1109414578666,4.722201968821938e-154,0.05,1
ar1_phi_0.9,300,47,20,0,20,800.0754721174982,1.3640213047245755e-156,0.05,1
ar1_phi_0.9,300,48,20,0,20,333.8960387244851,9.178618663787978e-59,0.05,1
ar1_phi_0.9,300,49,20,0,20,1597.4529809685955,0.0,0.05,1
ar1_phi_0.9,300,50,20,0,20,866.6286609163795,9.874964343391253e-171,0.05,1
ar1_phi_0.9,300,51,20,0,20,997.3288879838724,1.4494053063513398e-198,0.05,1
ar1_phi_0.9,300,52,20,0,20,652.1615069145473,2.865551628247593e-125,0.05,1
ar1_phi_0.9,300,53,20,0,20,1175.3741797744535,1.380329668032381e-236,0.05,1
ar1_phi_0.9,300,54,20,0,20,1245.2986494974175,1.5190626175325379e-251,0.05,1
ar1_phi_0.9,300,55,20,0,20,1672.4610692642218,0.0,0.05,1
ar1_phi_0.9,300,56,20,0,20,1179.2797075883402,2.017678925945937e-237,0.05,1
ar1_phi_0.9,300,57,20,0,20,1369.8658182473946,3.1931717138367414e-278,0.05,1
ar1_phi_0.9,300,58,20,0,20,921.0452784462229,2.603797429450377e-182,0.05,1
ar1_phi_0.9,300,59,20,0,20,1204.32495114886,8.878687294722347e-243,0.05,1
ar1_phi_0.9,300,60,20,0,20,1028.9297223718104,2.635345649956528e-205,0.05,1
ar1_phi_0.9,300,61,20,0,20,1632.473206163909,0.0,0.05,1
ar1_phi_0.9,300,62,20,0,20,962.0530812878139,4.7948080239614744e-191,0.05,1
ar1_phi_0.9,300,63,20,0,20,1282.4714811616016,1.6764154320451518e-259,0.05,1
ar1_phi_0.9,300,64,20,0,20,1460.0939908677892,1.4467464689436977e-297,0.05,1
ar1_phi_0.9,300,65,20,0,20,966.7721989699733,4.732751018603927e-192,0.05,1
ar1_phi_0.9,300,66,20,0,20,862.9219039553496,6.063633895839332e-170,0.05,1
ar1_phi_0.9,300,67,20,0,20,603.0964809200509,6.409516280204889e-115,0.05,1
ar1_phi_0.9,300,68,20,0,20,898.5455439229999,1.6029143870132e-177,0.05,1
ar1_phi_0.9,300,69,20,0,20,1649.4294073934336,0.0,0.05,1
ar1_phi_0.9,300,70,20,0,20,729.1277500144646,1.5098913556517084e-141,0.05,1
ar1_phi_0.9,300,71,20,0,20,1042.4501065284674,3.4343905006937525e-208,0.05,1
ar1_phi_0.9,300,72,20,0,20,1152.4714822803178,1.0875783215637052e-231,0.05,1
ar1_phi_0.9,300,73,20,0,20,1151.457309481995,1.7916381250257083e-231,0.05,1
ar1_phi_0.9,300,74,20,0,20,1803.1027431578902,0.0,0.05,1
ar1_phi_0.9,300,75,20,0,20,904.9519767843831,6.941886288114913e-179,0.05,1
ar1_phi_0.9,300,76,20,0,20,1128.4979270117142,1.4462154887750552e-226,0.05,1
ar1_phi_0.9,300,77,20,0,20,811.781181535449,4.4625951484901714e-159,0.05,1
ar1_phi_0.9,300,78,20,0,20,1196.6149974233997,3.9580663627745375e-241,0.05,1
ar1_phi_0.9,300,79,20,0,20,1570.9629780347861,2.35e-321,0.05,1
ar1_phi_0.9,300,80,20,0,20,1222.5196707791051,1.1374371504933001e-246,0.05,1
ar1_phi_0.9,300,81,20,0,20,888.5633446747041,2.1328058604904235e-175,0.05,1
ar1_phi_0.9,300,82,20,0,20,535.8971832511704,8.687315558785136e-101,0.05,1
ar1_phi_0.9,300,83,20,0,20,972.6190885540482,2.685320452753103e-193,0.05,1
ar1_phi_0.9,300,84,20,0,20,1318.0657557472532,3.9996407219775055e-267,0.05,1
ar1_phi_0.9,300,85,20,0,20,1663.5550901760494,0.0,0.05,1
ar1_phi_0.9,300,86,20,0,20,1768.2877224662936,0.0,0.05,1
ar1_phi_0.9,300,87,20,0,20,1145.8017629924739,2.8981798949436896e-230,0.05,1
ar1_phi_0.9,300,88,20,0,20,918.9319468653082,7.337573441873133e-182,0.05,1
ar1_phi_0.9,300,89,20,0,20,897.7197630073023,2.402374589510619e-177,0.05,1
ar1_phi_0.9,300,90,20,0,20,711.959319259198,6.518544947062539e-138,0.05,1
ar1_phi_0.9,300,91,20,0,20,1225.6592033367665,2.4221156817228872e-247,0.05,1
ar1_phi_0.9,300,92,20,0,20,997.033465029401,1.6756546370245366e-198,0.05,1
ar1_phi_0.9,300,93,20,0,20,1140.1641419018065,4.645948440473939e-229,0.05,1
ar1_phi_0.9,300,94,20,0,20,877.1142930703608,5.8144430511546245e-173,0.05,1
ar1_phi_0.9,300,95,20,0,20,1389.5186357765165,1.9600301595504524e-282,0.05,1
ar1_phi_0.9,300,96,20,0,20,2013.658499600423,0.0,0.05,1
ar1_phi_0.9,300,97,20,0,20,1193.0046131436623,2.3424870184256933e-240,0.05,1
ar1_phi_0.9,300,98,20,0,20,1350.79101880282,3.904226299895883e-274,0.05,1
ar1_phi_0.9,300,99,20,0,20,1142.605432566132,1.397333849406898e-229,0.05,1
ar1_phi_0.9,300,100,20,0,20,1271.871945857177,3.1164050681528613e-257,0.05,1
ar1_phi_0.9,300,101,20,0,20,1428.0936505356053,1.0536152710953497e-290,0.05,1
ar1_phi_0.9,300,102,20,0,20,1206.1565357200743,3.6020950204754415e-243,0.05,1
ar1_phi_0.9,300,103,20,0,20,1642.1330831186738,0.0,0.05,1
ar1_phi_0.9,300,104,20,0,20,1457.4201826287717,5.418113803365597e-297,0.05,1
ar1_phi_0.9,300,105,20,0,20,899.1784994915068,1.1754710090142976e-177,0.05,1
ar1_phi_0.9,300,106,20,0,20,1338.2285560047162,1.918550218997383e-271,0.05,1
ar1_phi_0.9,300,107,20,0,20,1017.4958824369528,7.245585129701929e-203,0.05,1
ar1_phi_0.9,300,108,20,0,20,1465.7085370030886,9.040443917663646e-299,0.05,1
ar1_phi_0.9,300,109,20,0,20,1128.226129781296,1.653153611393097e-226,0.05,1
ar1_phi_0.9,300,110,20,0,20,1164.6465016189138,2.714515719287269e-234,0.05,1
ar1_phi_0.9,300,111,20,0,20,630.3653815843425,1.1421814546242435e-120,0.05,1
ar1_phi_0.9,300,112,20,0,20,1321.625690467707,6.910625997156143e-268,0.05,1
ar1_phi_0.9,300,113,20,0,20,1413.7224855391778,1.2701773915354333e-287,0.05,1
ar1_phi_0.9,300,114,20,0,20,1179.5346442309976,1.7796586100740803e-237,0.05,1
ar1_phi_0.9,300,115,20,0,20,1172.234419463522,6.476435535971169e-236,0.05,1
ar1_phi_0.9,300,116,20,0,20,957.236367554786,5.094835982271396e-190,0.05,1
ar1_phi_0.9,300,117,20,0,20,1105.5887184726876,1.1347110519587442e-221,0.05,1
ar1_phi_0.9,300,118,20,0,20,1408.4792247103221,1.6901346671571353e-286,0.05,1
ar1_phi_0.9,300,119,20,0,20,1368.941177952044,5.039298467166722e-278,0.05,1
ar1_phi_0.9,300,120,20,0,20,758.7262372050046,8.069059508248946e-148,0.05,1
ar1_phi_0.9,300,121,20,0,20,1456.259692601496,9.6102811240064e-297,0.05,1
ar1_phi_0.9,300,122,20,0,20,1068.470304649739,9.58992001575894e-214,0.05,1
ar1_phi_0.9,300,123,20,0,20,853.7999036957543,5.273634416361617e-168,0.05,1
ar1_phi_0.9,300,124,20,0,20,1458.64822534835,2.954401886392933e-297,0.05,1
ar1_phi_0.9,300,125,20,0,20,869.4598916591,2.468654337874478e-171,0.05,1
ar1_phi_0.9,300,126,20,0,20,1660.9280250425786,0.0,0.05,1
ar1_phi_0.9,300,127,20,0,20,600.5225774108058,2.2339892519674963e-114,0.05,1
ar1_phi_0.9,300,128,20,0,20,869.8765678233241,2.0130221038369487e-171,0.05,1
ar1_phi_0.9,300,129,20,0,20,1341.9089103050958,3.1225751077354776e-272,0.05,1
ar1_phi_0.9,300,130,20,0,20,1593.5713537559475,0.0,0.05,1
ar1_phi_0.9,300,131,20,0,20,1478.1238121648241,1.964131438039386e-301,0.05,1
ar1_phi_0.9,300,132,20,0,20,980.4834383145136,5.658302071058822e-195,0.05,1
ar1_phi_0.9,300,133,20,0,20,1747.2047072188093,0.0,0.05,1
ar1_phi_0.9,300,134,20,0,20,873.7322330649353,3.046826346424612e-172,0.05,1
ar1_phi_0.9,300,135,20,0,20,1041.4675745988345,5.565769507606916e-208,0.05,1
ar1_phi_0.9,300,136,20,0,20,1020.3596468403946,1.7749192191776194e-203,0.05,1
ar1_phi_0.9,300,137,20,0,20,755.5016994939087,3.894218108299877e-147,0.05,1
ar1_phi_0.9,300,138,20,0,20,1354.583333918615,6.011542469816399e-275,0.05,1
ar1_phi_0.9,300,139,20,0,20,708.1897037709226,4.0928114992041757e-137,0.05,1
ar1_phi_0.9,300,140,20,0,20,1515.7149732765815,1.691927604802317e-309,0.05,1
ar1_phi_0.9,300,141,20,0,20,1151.674343328883,1.6101167078760836e-231,0.05,1
ar1_phi_0.9,300,142,20,0,20,966.0016095779264,6.907721745409661e-192,0.05,1
ar1_phi_0.9,300,143,20,0,20,1618.138345233227,0.0,0.05,1
ar1_phi_0.9,300,144,20,0,20,948.5995683636692,3.5256270840484224e-188,0.05,1
ar1_phi_0.9,300,145,20,0,20,1268.3305772949802,1.785547212996026e-256,0.05,1
ar1_phi_0.9,300,146,20,0,20,983.2319235863446,1.4681786490280023e-195,0.05,1
ar1_phi_0.9,300,147,20,0,20,978.0147686483233,1.9007180869966057e-194,0.05,1
ar1_phi_0.9,300,148,20,0,20,1360.452539704726,3.321834037563789e-276,0.05,1
ar1_phi_0.9,300,149,20,0,20,874.409260191092,2.1870242847361053e-172,0.05,1
ar1_phi_0.9,300,150,20,0,20,1078.4758894041206,7.006368011309645e-216,0.05,1
ar1_phi_0.9,300,151,20,0,20,1258.8398083649754,1.920236241906007e-254,0.05,1
ar1_phi_0.9,300,152,20,0,20,968.6416339587013,1.891062937194509e-192,0.05,1
ar1_phi_0.9,300,153,20,0,20,1083.4699570864586,6.012692278963836e-217,0.05,1
ar1_phi_0.9,300,154,20,0,20,1567.9894017989823,1.022e-320,0.05,1
ar1_phi_0.9,300,155,20,0,20,1464.4052813196856,1.7207427411110317e-298,0.05,1
ar1_phi_0.9,300,156,20,0,20,2036.9817482824394,0.0,0.05,1
ar1_phi_0.9,300,157,20,0,20,1415.1630885271763,6.237587780617685e-288,0.05,1
ar1_phi_0.9,300,158,20,0,20,763.7302655343369,7.011925592612046e-149,0.05,1
ar1_phi_0.9,300,159,20,0,20,1377.6420784011661,6.882110264982549e-280,0.05,1
ar1_phi_0.9,300,160,20,0,20,1349.4947106095212,7.400780908715776e-274,0.05,1
ar1_phi_0.9,300,161,20,0,20,797.9275784592171,3.897173814657917e-156,0.05,1
ar1_phi_0.9,300,162,20,0,20,1104.7931221327883,1.6781789242473794e-221,0.05,1
ar1_phi_0.9,300,163,20,0,20,1133.7771798063281,1.0766329924169853e-227,0.05,1
ar1_phi_0.9,300,164,20,0,20,897.8613572564777,2.2413463874772885e-177,0.05,1
ar1_phi_0.9,300,165,20,0,20,962.5237292306358,3.806089362560003e-191,0.05,1
ar1_phi_0.9,300,166,20,0,20,834.8042529100524,5.744232020955469e-164,0.05,1
ar1_phi_0.9,300,167,20,0,20,792.9369347783627,4.466769978670906e-155,0.05,1
ar1_phi_0.9,300,168,20,0,20,1425.9964120768839,2.967258842760885e-290,0.05,1
ar1_phi_0.9,300,169,20,0,20,966.9655811542375,4.304288504344514e-192,0.05,1
ar1_phi_0.9,300,170,20,0,20,1126.0866159294064,4.736928786486941e-226,0.05,1
ar1_phi_0.9,300,171,20,0,20,617.9809478785181,4.673900692098387e-118,0.05,1
ar1_phi_0.9,300,172,20,0,20,754.0439062563001,7.933176777627164e-147,0.05,1
ar1_phi_0.9,300,173,20,0,20,1150.0692908390054,3.547713189510182e-231,0.05,1
ar1_phi_0.9,300,174,20,0,20,880.6338346104382,1.0372078764724181e-173,0.05,1
ar1_phi_0.9,300,175,20,0,20,2099.115898656485,0.0,0.05,1
ar1_phi_0.9,300,176,20,0,20,1513.710022085097,4.556009275620336e-309,0.05,1
ar1_phi_0.9,300,177,20,0,20,1519.485792816485,2.6257763064702e-310,0.05,1
ar1_phi_0.9,300,178,20,0,20,1586.2084869503815,0.0,0.05,1
ar1_phi_0.9,300,179,20,0,20,708.7480984480826,3.117738556149484e-137,0.05,1
ar1_phi_0.9,300,180,20,0,20,1849.1295222986641,0.0,0.05,1
ar1_phi_0.9,300,181,20,0,20,775.4919522203497,2.2459342058240874e-151,0.05,1
ar1_phi_0.9,300,182,20,0,20,1156.4942436125802,1.5014978867815238e-232,0.05,1
ar1_phi_0.9,300,183,20,0,20,979.7832687493284,7.978837280316799e-195,0.05,1
ar1_phi_0.9,300,184,20,0,20,1739.2766211735552,0.0,0.05,1
ar1_phi_0.9,300,185,20,0,20,987.7443612196595,1.602418587377982e-196,0.05,1
ar1_phi_0.9,300,186,20,0,20,1454.3766871073587,2.435427671962929e-296,0.05,1
ar1_phi_0.9,300,187,20,0,20,953.2664850138835,3.5724813427517943e-189,0.05,1
ar1_phi_0.9,300,188,20,0,20,872.0901038664723,6.809193142635781e-172,0.05,1
ar1_phi_0.9,300,189,20,0,20,1385.8328629269117,1.2085137434272452e-281,0.05,1
ar1_phi_0.9,300,190,20,0,20,1282.829397196694,1.4052388141720275e-259,0.05,1
ar1_phi_0.9,300,191,20,0,20,1446.6079839758338,1.128814065442584e-294,0.05,1
ar1_phi_0.9,300,192,20,0,20,1091.6347340807279,1.0849251223784383e-218,0.05,1
ar1_phi_0.9,300,193,20,0,20,735.1119704964101,8.153584362938785e-143,0.05,1
ar1_phi_0.9,300,194,20,0,20,1107.9364677917422,3.5756430235592137e-222,0.05,1
ar1_phi_0.9,300,195,20,0,20,858.2331804877442,6.020477169078232e-169,0.05,1
ar1_phi_0.9,300,196,20,0,20,730.6356562524368,7.237033444500201e-142,0.05,1
ar1_phi_0.9,300,197,20,0,20,1209.2184847356134,7.9717690388915e-244,0.05,1
ar1_phi_0.9,300,198,20,0,20,838.5569304971309,9.158764063020504e-165,0.05,1
ar1_phi_0.9,300,199,20,0,20,1397.7505332217097,3.371188876575458e-284,0.05,1
ar1_phi_0.9,1000,0,20,0,20,4110.858233513645,0.0,0.05,1
ar1_phi_0.9,1000,1,20,0,20,3725.204715275841,0.0,0.05,1
ar1_phi_0.9,1000,2,20,0,20,4460.595914074564,0.0,0.05,1
ar1_phi_0.9,1000,3,20,0,20,4866.3399424035115,0.0,0.05,1
ar1_phi_0.9,1000,4,20,0,20,2878.0139608876425,0.0,0.05,1
ar1_phi_0.9,1000,5,20,0,20,2970.198640234526,0.0,0.05,1
ar1_phi_0.9,1000,6,20,0,20,3986.405176991858,0.0,0.05,1
ar1_phi_0.9,1000,7,20,0,20,4797.913216525132,0.0,0.05,1
ar1_phi_0.9,1000,8,20,0,20,4247.947456679927,0.0,0.05,1
ar1_phi_0.9,1000,9,20,0,20,4067.272554075111,0.0,0.05,1
